id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Post Malone|||God Damn|||98|||2,Post Malone,God Damn,"Bustin' out the, hoo hey (Woah)
I just keep on blastin' out the pussy and
God damn, bustin' out the, hoo hey, uh
I just fucked my bitch, rockin' Stüssy, yeah
Ooh, drop a modicum of sauce
She really ain't shit, bitch, I dropped it all off
Hit the strip club and blow it all off top
'Cause I will never love a damn ho in my life",Post Malone|||God Damn|||98,2,anger,annoyance,disgust,"[{'label': 'anger', 'score': 0.6309037804603577}, {'label': 'annoyance', 'score': 0.29082196950912476}, {'label': 'neutral', 'score': 0.134763702750206}, {'label': 'disgust', 'score': 0.05861527845263481}, {'label': 'disapproval', 'score': 0.02465793490409851}, {'label': 'disappointment', 'score': 0.020623670890927315}]"
Post Malone|||God Damn|||98|||3,Post Malone,God Damn,"(Ayy, it's 1st, haha
You know what I do, hold up)
Okay, I pulled up, dropped the top
Everybody looking, wonder who I am (Who?)
She get out, ass big
Everybody looking like, ""God damn""
And she say she want a nigga who
Can handle everything with other men (That's me)
Then she topped me off and turned around
Said, ""Take it daddy,"" so I went Super Saiyan (Huh)
Flavor last forever, any bitches know you weak (Lame)
I'm so in love with making money that I can't sleep
Excuse me, sir, can I have my sauce back? (Please)
Tryna run off with my sauce, you need to bring it back",Post Malone|||God Damn|||98,3,amusement,love,joy,"[{'label': 'amusement', 'score': 0.5456799864768982}, {'label': 'love', 'score': 0.16191503405570984}, {'label': 'neutral', 'score': 0.15128132700920105}, {'label': 'joy', 'score': 0.11786651611328125}, {'label': 'excitement', 'score': 0.04556145891547203}, {'label': 'curiosity', 'score': 0.025494873523712158}]"
Post Malone|||God Damn|||98|||4,Post Malone,God Damn,"God damn
Where the hell you get that from?
Saucin' on them hoes 'cause that ass so dumb (Yeah)
Everyone here wanna hit that yum (God damn)
Yeah, yeah, god damn
Where the hell you get that from?
Saucin' on them hoes 'cause my ice so dumb
Everyone know 'bout my bread, got some (God damn)
Yeah, yeah, god
<\Lyric>```",Post Malone|||God Damn|||98,4,anger,annoyance,disgust,"[{'label': 'anger', 'score': 0.5324624180793762}, {'label': 'annoyance', 'score': 0.5010788440704346}, {'label': 'neutral', 'score': 0.1539618819952011}, {'label': 'disgust', 'score': 0.021900733932852745}, {'label': 'disappointment', 'score': 0.019009441137313843}, {'label': 'disapproval', 'score': 0.01822071522474289}]"
Post Malone|||Green Thumb|||99|||0,Post Malone,Green Thumb,"```
<Artist name> Post Malone <\Artist>
<Song title> Green Thumb <\Song title>
<Lyric> 
Da-da, dum-dum",Post Malone|||Green Thumb|||99,0,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9625259637832642}, {'label': 'approval', 'score': 0.01678144745528698}, {'label': 'realization', 'score': 0.006415357813239098}, {'label': 'annoyance', 'score': 0.005035554524511099}, {'label': 'admiration', 'score': 0.003962764982134104}, {'label': 'excitement', 'score': 0.0035219439305365086}]"
Post Malone|||Green Thumb|||99|||1,Post Malone,Green Thumb,"Drove by your house and noticed it was overgrown
Your flowers are all dead and I thought you should know
What happened to your green thumb that you were so proud of?
Their bodies were scattered and starving for love
Starving for love",Post Malone|||Green Thumb|||99,1,sadness,curiosity,disappointment,"[{'label': 'sadness', 'score': 0.49341872334480286}, {'label': 'curiosity', 'score': 0.2627585530281067}, {'label': 'neutral', 'score': 0.14560212194919586}, {'label': 'disappointment', 'score': 0.13883638381958008}, {'label': 'love', 'score': 0.10493132472038269}, {'label': 'confusion', 'score': 0.037258539348840714}]"
Post Malone|||Green Thumb|||99|||2,Post Malone,Green Thumb,"One, one, one was on his deathbed
He told me you left long ago
Oh, no, he said with his last breath
""Wake up, she's not comin' home""",Post Malone|||Green Thumb|||99,2,sadness,disappointment,realization,"[{'label': 'neutral', 'score': 0.7649173140525818}, {'label': 'sadness', 'score': 0.10206159204244614}, {'label': 'disappointment', 'score': 0.06575527787208557}, {'label': 'realization', 'score': 0.04838089272379875}, {'label': 'disapproval', 'score': 0.031077884137630463}, {'label': 'annoyance', 'score': 0.022351335734128952}]"
Post Malone|||Green Thumb|||99|||3,Post Malone,Green Thumb,"He must be so cool and own a motorcycle
Buy you new flowers to replace what you left
My new love pours herself out more than I'd like
Her name is Brandy, we'll be married tonight
Married tonight",Post Malone|||Green Thumb|||99,3,love,admiration,joy,"[{'label': 'love', 'score': 0.7222039103507996}, {'label': 'admiration', 'score': 0.24132423102855682}, {'label': 'joy', 'score': 0.08169150352478027}, {'label': 'approval', 'score': 0.07048162817955017}, {'label': 'neutral', 'score': 0.056543316692113876}, {'label': 'desire', 'score': 0.041663650423288345}]"
Post Malone|||Green Thumb|||99|||4,Post Malone,Green Thumb,"When I, I, I, I'm on my deathbed
I'll remember you left long ago
Oh, no, I hear the nurse say
""Goodnight, she's never comin' home""
<\Lyric>```",Post Malone|||Green Thumb|||99,4,realization,sadness,disappointment,"[{'label': 'neutral', 'score': 0.43942713737487793}, {'label': 'realization', 'score': 0.24677596986293793}, {'label': 'sadness', 'score': 0.16833025217056274}, {'label': 'disappointment', 'score': 0.11658994108438492}, {'label': 'surprise', 'score': 0.09039469063282013}, {'label': 'disapproval', 'score': 0.022147636860609055}]"
Post Malone|||Wrong Ones|||100|||0,Post Malone,Wrong Ones,"```
<Artist name> Post Malone <\Artist>
<Song title> Wrong Ones <\Song title>
<Lyric> 
Lift kit on a limousine
I got ten problems down in Tennessee
And I ain't got the time to fix 'em all
Skipped breakfast at Tiffany's
For a little sermon with Bethany
Now I'm sittin' at a bar on 17th, and I'm gone",Post Malone|||Wrong Ones|||100,0,disappointment,annoyance,sadness,"[{'label': 'neutral', 'score': 0.8070815801620483}, {'label': 'disappointment', 'score': 0.1039748340845108}, {'label': 'annoyance', 'score': 0.06226840242743492}, {'label': 'sadness', 'score': 0.026923583820462227}, {'label': 'disapproval', 'score': 0.019754109904170036}, {'label': 'realization', 'score': 0.01775624044239521}]"
Post Malone|||Wrong Ones|||100|||1,Post Malone,Wrong Ones,"With them cold ones comin'
And that smoke fillin' up my lungs
I got fuck-you money
Girl, come on and get you some
And it's hard to walk a straight line
When they curvin' up them jeans
I'm just lookin' for the right one
But them wrong ones keep lookin' at me",Post Malone|||Wrong Ones|||100,1,annoyance,anger,disappointment,"[{'label': 'neutral', 'score': 0.582321047782898}, {'label': 'annoyance', 'score': 0.3242182731628418}, {'label': 'anger', 'score': 0.11963146179914474}, {'label': 'disappointment', 'score': 0.027953356504440308}, {'label': 'disgust', 'score': 0.025869527831673622}, {'label': 'disapproval', 'score': 0.011303453706204891}]"
Post Malone|||Wrong Ones|||100|||2,Post Malone,Wrong Ones,"Straight outta Louisian'
I'm a bad boy, real good man
Got a six-pack and a farmer's tan, top of the world (Ooh)
I can't help that they wanna glance
Ain't one that don't wanna dance
Bunch of cowboys sayin', ""Please don't take thе girl""",Post Malone|||Wrong Ones|||100,2,disappointment,annoyance,disapproval,"[{'label': 'neutral', 'score': 0.8068939447402954}, {'label': 'disappointment', 'score': 0.06294185668230057}, {'label': 'annoyance', 'score': 0.05907140299677849}, {'label': 'disapproval', 'score': 0.04087454453110695}, {'label': 'admiration', 'score': 0.02233087457716465}, {'label': 'approval', 'score': 0.0222755279392004}]"
Post Malone|||Wrong Ones|||100|||3,Post Malone,Wrong Ones,"Keep them cold ones comin'
And that smoke fillin' up my lungs
I got country monеy
Honey, come on and get you some
And it's hard to walk a straight line
The way they curvin' up them jeans
I'm just lookin' for the right one
But them wrong ones keep lookin' at me",Post Malone|||Wrong Ones|||100,3,annoyance,disappointment,realization,"[{'label': 'neutral', 'score': 0.9237836599349976}, {'label': 'annoyance', 'score': 0.04250895604491234}, {'label': 'disappointment', 'score': 0.01965986005961895}, {'label': 'realization', 'score': 0.010464908555150032}, {'label': 'approval', 'score': 0.009936189278960228}, {'label': 'sadness', 'score': 0.009825819171965122}]"
Post Malone|||Wrong Ones|||100|||4,Post Malone,Wrong Ones,"Na, na, na, na
Na, na, na, na
Na, na, na, na, na
<\Lyric>```",Post Malone|||Wrong Ones|||100,4,approval,realization,confusion,"[{'label': 'neutral', 'score': 0.929061233997345}, {'label': 'approval', 'score': 0.025554269552230835}, {'label': 'realization', 'score': 0.018622595816850662}, {'label': 'confusion', 'score': 0.012342620640993118}, {'label': 'annoyance', 'score': 0.004723173100501299}, {'label': 'disapproval', 'score': 0.0032848853152245283}]"
Post Malone|||Missin’ You Like This|||101|||0,Post Malone,Missin’ You Like This,"```
<Artist name> Post Malone <\Artist>
<Song title> Missin’ You Like This <\Song title>
<Lyric> 
I thought I'd think about you every now and then
When the rain falls down in Kansas, when I hear ""Dust in the Wind""
When I told you I was leavin' in that Exxon parking lot
I thought the world would keep on turnin', no one told me it would stop",Post Malone|||Missin’ You Like This|||101,0,realization,optimism,disappointment,"[{'label': 'neutral', 'score': 0.811636745929718}, {'label': 'realization', 'score': 0.21683751046657562}, {'label': 'optimism', 'score': 0.034011080861091614}, {'label': 'disappointment', 'score': 0.02887769788503647}, {'label': 'approval', 'score': 0.01868325285613537}, {'label': 'annoyance', 'score': 0.011209587566554546}]"
Post Malone|||Missin’ You Like This|||101|||1,Post Malone,Missin’ You Like This,"And I'da called you crazy after we were through
If you'da told me that it'd take me all my life to get over you",Post Malone|||Missin’ You Like This|||101,1,excitement,joy,amusement,"[{'label': 'neutral', 'score': 0.34913191199302673}, {'label': 'excitement', 'score': 0.1608077734708786}, {'label': 'joy', 'score': 0.07702476531267166}, {'label': 'amusement', 'score': 0.07234687358140945}, {'label': 'optimism', 'score': 0.026912609115242958}, {'label': 'desire', 'score': 0.02000248059630394}]"
Post Malone|||Missin’ You Like This|||101|||2,Post Malone,Missin’ You Like This,"I knew for a night, girl, I'd be drinkin' 'bout you
But it's years gone by and I'm still dreamin' 'bout you
Cross my heart 'til I die
I swear to God, I woulda never done what I did
If I knew that I'd be missin' you like this",Post Malone|||Missin’ You Like This|||101,2,desire,sadness,disappointment,"[{'label': 'neutral', 'score': 0.24144931137561798}, {'label': 'desire', 'score': 0.24001498520374298}, {'label': 'sadness', 'score': 0.13905632495880127}, {'label': 'disappointment', 'score': 0.11306215822696686}, {'label': 'realization', 'score': 0.11068843305110931}, {'label': 'optimism', 'score': 0.06318055093288422}]"
Post Malone|||Missin’ You Like This|||101|||3,Post Malone,Missin’ You Like This,"Wake up in the mornin' in a bed with someone new
She don't know I still got pictures in that box instead of boots
You're the whiskey in my coffee, the unanswered in my prayers
You're the reason I'm still lonely, even when the next best thing is layin' right here",Post Malone|||Missin’ You Like This|||101,3,sadness,disappointment,annoyance,"[{'label': 'sadness', 'score': 0.664421796798706}, {'label': 'disappointment', 'score': 0.28663691878318787}, {'label': 'neutral', 'score': 0.12180835008621216}, {'label': 'annoyance', 'score': 0.0418342761695385}, {'label': 'realization', 'score': 0.01963748224079609}, {'label': 'disapproval', 'score': 0.012024649418890476}]"
Post Malone|||Missin’ You Like This|||101|||4,Post Malone,Missin’ You Like This,"I'd have called you crazy after we were through
If you'd have said they'd have to lay me
Six feet under just to get over you",Post Malone|||Missin’ You Like This|||101,4,excitement,joy,amusement,"[{'label': 'neutral', 'score': 0.325529009103775}, {'label': 'excitement', 'score': 0.1664140373468399}, {'label': 'joy', 'score': 0.061544328927993774}, {'label': 'amusement', 'score': 0.049064189195632935}, {'label': 'optimism', 'score': 0.0318184569478035}, {'label': 'desire', 'score': 0.02342597022652626}]"
Post Malone|||Missin’ You Like This|||101|||5,Post Malone,Missin’ You Like This,"I knew for a night that I'd be drinkin' 'bout you
But it's years gone by and I'm still dreamin' 'bout you
Cross my heart 'til I die
I swear to God, I woulda never done what I did
If I knew that I'd be missin' you like this",Post Malone|||Missin’ You Like This|||101,5,desire,sadness,realization,"[{'label': 'neutral', 'score': 0.23625995218753815}, {'label': 'desire', 'score': 0.19280928373336792}, {'label': 'sadness', 'score': 0.14205914735794067}, {'label': 'realization', 'score': 0.12755854427814484}, {'label': 'disappointment', 'score': 0.09768698364496231}, {'label': 'optimism', 'score': 0.059624768793582916}]"
Post Malone|||Missin’ You Like This|||101|||6,Post Malone,Missin’ You Like This,"I'd be missin' you like this
Missin' you like this
<\Lyric>```",Post Malone|||Missin’ You Like This|||101,6,sadness,disappointment,love,"[{'label': 'sadness', 'score': 0.8114754557609558}, {'label': 'disappointment', 'score': 0.19058732688426971}, {'label': 'neutral', 'score': 0.0992792397737503}, {'label': 'love', 'score': 0.05033043771982193}, {'label': 'desire', 'score': 0.026236381381750107}, {'label': 'annoyance', 'score': 0.022555960342288017}]"
Post Malone|||Sign Me Up|||102|||0,Post Malone,Sign Me Up,"```
<Artist name> Post Malone <\Artist>
<Song title> Sign Me Up <\Song title>
<Lyric> 
(Ah-ah, ah-ah)
La-la, la-la
La-la, la-la (Yeah)",Post Malone|||Sign Me Up|||102,0,approval,excitement,amusement,"[{'label': 'neutral', 'score': 0.8968055844306946}, {'label': 'approval', 'score': 0.0362822450697422}, {'label': 'excitement', 'score': 0.017094530165195465}, {'label': 'amusement', 'score': 0.013455919921398163}, {'label': 'joy', 'score': 0.012494299560785294}, {'label': 'realization', 'score': 0.009288180619478226}]"
Post Malone|||Sign Me Up|||102|||1,Post Malone,Sign Me Up,"Met her at a party
She drove a red Ferrari
When we went to get naughty
Didn't care I was steppin' over bodies",Post Malone|||Sign Me Up|||102,1,joy,excitement,approval,"[{'label': 'neutral', 'score': 0.7939947247505188}, {'label': 'joy', 'score': 0.06540659815073013}, {'label': 'excitement', 'score': 0.046223320066928864}, {'label': 'approval', 'score': 0.025450337678194046}, {'label': 'realization', 'score': 0.021407583728432655}, {'label': 'amusement', 'score': 0.00939954910427332}]"
Post Malone|||Sign Me Up|||102|||2,Post Malone,Sign Me Up,"Some might say, some might say
I found a new religion
Some might say, some might say
I made a bad decision
Said you could have my heart
If I'm good when the rapture starts",Post Malone|||Sign Me Up|||102,2,realization,disappointment,confusion,"[{'label': 'neutral', 'score': 0.68783038854599}, {'label': 'realization', 'score': 0.15389788150787354}, {'label': 'disappointment', 'score': 0.09953729063272476}, {'label': 'confusion', 'score': 0.0347406379878521}, {'label': 'sadness', 'score': 0.0318865031003952}, {'label': 'annoyance', 'score': 0.029102342203259468}]"
Post Malone|||Sign Me Up|||102|||3,Post Malone,Sign Me Up,"You sold me
There's no way that I could resist it (La, la)
Control me
It's startin' to sound realistic (La, la)
If you think I have a soul to save
I might have a little faith
Take that shit for a ride
You sold me
If your love is a cult, then I'm in it (Sign me up)",Post Malone|||Sign Me Up|||102,3,approval,annoyance,anger,"[{'label': 'neutral', 'score': 0.8272821307182312}, {'label': 'approval', 'score': 0.06948629021644592}, {'label': 'annoyance', 'score': 0.06463903188705444}, {'label': 'anger', 'score': 0.018812403082847595}, {'label': 'caring', 'score': 0.0123479925096035}, {'label': 'optimism', 'score': 0.011930987238883972}]"
