id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
The Script|||Live Like We’re Dying|||52|||7,The Script,Live Like We’re Dying,"You never know a good thing till it's gone
You never see a crash until it's head on
All these people right when we're dead wrong
You never know a good thing till it's gone",The Script|||Live Like We’re Dying|||52,7,realization,disappointment,approval,"[{'label': 'neutral', 'score': 0.6372246146202087}, {'label': 'realization', 'score': 0.18658283352851868}, {'label': 'disappointment', 'score': 0.1470615565776825}, {'label': 'approval', 'score': 0.034094639122486115}, {'label': 'annoyance', 'score': 0.023179292678833008}, {'label': 'optimism', 'score': 0.01846574805676937}]"
The Script|||Live Like We’re Dying|||52|||8,The Script,Live Like We’re Dying,"We only got 86400 seconds in a day
To turn it all around or throw it all away
We gotta tell 'em that we love 'em
While we got the chance to say
Gotta live like we're dying
Live like we're dying
<\Lyric>```",The Script|||Live Like We’re Dying|||52,8,love,approval,joy,"[{'label': 'love', 'score': 0.6549975872039795}, {'label': 'neutral', 'score': 0.5105821490287781}, {'label': 'approval', 'score': 0.05033155530691147}, {'label': 'joy', 'score': 0.01766187697649002}, {'label': 'desire', 'score': 0.016559302806854248}, {'label': 'excitement', 'score': 0.012641128152608871}]"
The Script|||Exit Wounds|||53|||0,The Script,Exit Wounds,"```
<Artist name> The Script <\Artist>
<Song title> Exit Wounds <\Song title>
<Lyric> 
My hands are cold, my body's numb
I'm still in shock, what have you done?
My head is pounding, my vision's blurred
Your mouth is moving, I don't hear a word
And it hurts so bad, that I search my skin
For the entry point, where love went in
And ricocheted, and bounced around
You left a hole when you walked out, yeah",The Script|||Exit Wounds|||53,0,sadness,disappointment,surprise,"[{'label': 'sadness', 'score': 0.7465136051177979}, {'label': 'disappointment', 'score': 0.18378940224647522}, {'label': 'surprise', 'score': 0.13567839562892914}, {'label': 'curiosity', 'score': 0.09719951450824738}, {'label': 'nervousness', 'score': 0.055977076292037964}, {'label': 'fear', 'score': 0.051567599177360535}]"
The Script|||Exit Wounds|||53|||1,The Script,Exit Wounds,"I'm falling through the doors of the emergency room
Can anybody help me with these exit wounds?
I don't know how much more love this heart can lose
And I'm dying, dying from these exit wounds
Wounds
Where they're leaving, the scars you're keeping
Exit wounds
Where they're leaving, the scars you're keeping",The Script|||Exit Wounds|||53,1,sadness,confusion,love,"[{'label': 'sadness', 'score': 0.6946761012077332}, {'label': 'confusion', 'score': 0.32654088735580444}, {'label': 'love', 'score': 0.31997209787368774}, {'label': 'curiosity', 'score': 0.27991342544555664}, {'label': 'disappointment', 'score': 0.21909193694591522}, {'label': 'nervousness', 'score': 0.12354935705661774}]"
The Script|||Exit Wounds|||53|||2,The Script,Exit Wounds,"Marks of battle, they still feel raw
A million pieces of me on the floor
I'm damaged goods, for all to see
Now who would ever wanna be with me?
I've got all the baggage, drink the pills
Yeah, this is living but without the will
I'm blacking out, I'm shutting down
You left a hole when you walked out, yeah",The Script|||Exit Wounds|||53,2,sadness,disappointment,annoyance,"[{'label': 'sadness', 'score': 0.38709160685539246}, {'label': 'disappointment', 'score': 0.35736745595932007}, {'label': 'neutral', 'score': 0.2713325321674347}, {'label': 'annoyance', 'score': 0.11069737374782562}, {'label': 'curiosity', 'score': 0.031470224261283875}, {'label': 'confusion', 'score': 0.02487628534436226}]"
The Script|||Exit Wounds|||53|||3,The Script,Exit Wounds,"I'm falling through the doors of the emergency room
Can anybody help me with these exit wounds?
I don't know how much more love this heart can lose
And I'm dying, dying from these exit wounds
Wounds
Where they're leaving, the scars you're keeping
Exit wounds
Where they're leaving, the scars you're keeping, yeah",The Script|||Exit Wounds|||53,3,sadness,confusion,love,"[{'label': 'sadness', 'score': 0.7021586894989014}, {'label': 'confusion', 'score': 0.32241299748420715}, {'label': 'love', 'score': 0.30092307925224304}, {'label': 'curiosity', 'score': 0.27282100915908813}, {'label': 'disappointment', 'score': 0.2175445854663849}, {'label': 'nervousness', 'score': 0.12124472111463547}]"
The Script|||Exit Wounds|||53|||4,The Script,Exit Wounds,"Lose your clothes and show your scars
That's who you are
Lose your clothes and show your scars
That's who you are
Lose your clothes and show your scars
That's who you are
Lose your clothes and show your scars",The Script|||Exit Wounds|||53,4,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.950531542301178}, {'label': 'approval', 'score': 0.023375755175948143}, {'label': 'realization', 'score': 0.016424603760242462}, {'label': 'annoyance', 'score': 0.01232053991407156}, {'label': 'sadness', 'score': 0.005131330341100693}, {'label': 'disgust', 'score': 0.004676326643675566}]"
The Script|||Exit Wounds|||53|||5,The Script,Exit Wounds,"Marks of battle, they still feel raw
A million pieces of me on the floor",The Script|||Exit Wounds|||53,5,sadness,annoyance,disappointment,"[{'label': 'neutral', 'score': 0.8177876472473145}, {'label': 'sadness', 'score': 0.19404205679893494}, {'label': 'annoyance', 'score': 0.04501739889383316}, {'label': 'disappointment', 'score': 0.04240145906805992}, {'label': 'disgust', 'score': 0.02491321600973606}, {'label': 'anger', 'score': 0.015703849494457245}]"
The Script|||Exit Wounds|||53|||6,The Script,Exit Wounds,"I'm falling through the doors of the emergency room
Can anybody help me with these exit wounds?
I don't know how much more love this heart can lose
And I'm dying, dying from these exit wounds
Wounds
Where they're leaving, the scars you're keeping
Exit wounds
Where they're leaving, the scars you're keeping
Oh, oh, oh, oh, oh, oh
<\Lyric>```",The Script|||Exit Wounds|||53,6,sadness,confusion,love,"[{'label': 'sadness', 'score': 0.6790600419044495}, {'label': 'confusion', 'score': 0.31449469923973083}, {'label': 'love', 'score': 0.29718804359436035}, {'label': 'curiosity', 'score': 0.2765534222126007}, {'label': 'disappointment', 'score': 0.22045506536960602}, {'label': 'nervousness', 'score': 0.13103371858596802}]"
The Script|||Dare You To Doubt Me|||54|||0,The Script,Dare You To Doubt Me,"```
<Artist name> The Script <\Artist>
<Song title> Dare You To Doubt Me <\Song title>
<Lyric> 
I dare you to doubt me
Say it can't be done
I ain't gonna stop
Till the air's left my lungs
Say I don't belong here
Tell me that I'm wrong
And you're gonna see
I dare you to doubt me",The Script|||Dare You To Doubt Me|||54,0,annoyance,anger,disapproval,"[{'label': 'neutral', 'score': 0.761492908000946}, {'label': 'annoyance', 'score': 0.18602107465267181}, {'label': 'anger', 'score': 0.12890566885471344}, {'label': 'disapproval', 'score': 0.016255630180239677}, {'label': 'optimism', 'score': 0.009636614471673965}, {'label': 'approval', 'score': 0.007269292138516903}]"
The Script|||Dare You To Doubt Me|||54|||1,The Script,Dare You To Doubt Me,"Till I'm at the top, at the top, at the top, yeah
Never gonna stop, gonna stop, gonna stop me
Till I'm at the top, at the top, at the top, yeah
Never gonna stop, gonna stop, gonna stop me",The Script|||Dare You To Doubt Me|||54,1,annoyance,approval,disapproval,"[{'label': 'neutral', 'score': 0.6701894998550415}, {'label': 'annoyance', 'score': 0.07504396140575409}, {'label': 'approval', 'score': 0.054714348167181015}, {'label': 'disapproval', 'score': 0.024559691548347473}, {'label': 'optimism', 'score': 0.024526206776499748}, {'label': 'realization', 'score': 0.019641999155282974}]"
The Script|||Dare You To Doubt Me|||54|||2,The Script,Dare You To Doubt Me,"Take the pain and turn it into fire
Standing on the hurt you gon' be reaching even higher
Living every moment like you're dying with dеsire
Gotta go through hell beforе you're hearing Heaven's choirs, so",The Script|||Dare You To Doubt Me|||54,2,caring,sadness,approval,"[{'label': 'neutral', 'score': 0.6655635833740234}, {'label': 'caring', 'score': 0.1260441392660141}, {'label': 'sadness', 'score': 0.09455975145101547}, {'label': 'approval', 'score': 0.022392243146896362}, {'label': 'annoyance', 'score': 0.021079862490296364}, {'label': 'fear', 'score': 0.01735292375087738}]"
The Script|||Dare You To Doubt Me|||54|||3,The Script,Dare You To Doubt Me,"I try to always do my best, yes
In anything and everything you know I'm obsessed
This my life, I know that I am blessed
God put me in the room, I'll do the rest, yes",The Script|||Dare You To Doubt Me|||54,3,approval,optimism,caring,"[{'label': 'approval', 'score': 0.4612371027469635}, {'label': 'optimism', 'score': 0.18292343616485596}, {'label': 'caring', 'score': 0.14098580181598663}, {'label': 'admiration', 'score': 0.12536980211734772}, {'label': 'neutral', 'score': 0.0631503090262413}, {'label': 'gratitude', 'score': 0.06204574182629585}]"
The Script|||Dare You To Doubt Me|||54|||4,The Script,Dare You To Doubt Me,"If you can see it, then you can be it
I know if you speak it, believe it, then you'll receive it
There are lonely roads we go down following a feeling
But if it's not worth fighting for, then it's got no meaning
All I know is I try with everything I've got, yeah
Wearing all the scars from all the battles that I fought
You know that I, I, I'm dangerous when I'm down
But never ever count me out",The Script|||Dare You To Doubt Me|||54,4,approval,optimism,disappointment,"[{'label': 'neutral', 'score': 0.31351494789123535}, {'label': 'approval', 'score': 0.15076696872711182}, {'label': 'optimism', 'score': 0.08046450465917587}, {'label': 'disappointment', 'score': 0.06355126947164536}, {'label': 'realization', 'score': 0.052768491208553314}, {'label': 'sadness', 'score': 0.03904476761817932}]"
The Script|||Dare You To Doubt Me|||54|||5,The Script,Dare You To Doubt Me,"I know I'm strong 'cause I've been weak
Was at war with myself, won the battle and I found peace
You can take the L 'cause the W is all me
And now you can't take your eyes off me (Get off me)
I know I'm not perfect, I fuck up, I tell lies (Tell lies)
Yeah, I make mistakes, but Lord knows that I try (I try)
Yeah, see me when I stumble, I fall, I get back up, stand tall
Stone by stone, brick by brick, I'm climbing up that wall till I",The Script|||Dare You To Doubt Me|||54,5,annoyance,approval,disappointment,"[{'label': 'annoyance', 'score': 0.34270885586738586}, {'label': 'approval', 'score': 0.23017878830432892}, {'label': 'neutral', 'score': 0.1463880091905594}, {'label': 'disappointment', 'score': 0.09791780263185501}, {'label': 'anger', 'score': 0.09203405678272247}, {'label': 'realization', 'score': 0.07967537641525269}]"
The Script|||Dare You To Doubt Me|||54|||6,The Script,Dare You To Doubt Me,"Till I'm at the top, at the top, at the top, yeah
Never gonna stop, gonna stop, gonna stop me (I'm never gonna stop, no)
Till I'm at the top, at the top, at the top, yeah
Never gonna stop, gonna stop, gonna stop me (Never gonna stop, never gonna stop me)
(Never gonna stop me, never gonna stop)
I dare you to doubt me
<\Lyric>```",The Script|||Dare You To Doubt Me|||54,6,annoyance,anger,approval,"[{'label': 'neutral', 'score': 0.7960315942764282}, {'label': 'annoyance', 'score': 0.11011217534542084}, {'label': 'anger', 'score': 0.05264072120189667}, {'label': 'approval', 'score': 0.016273658722639084}, {'label': 'optimism', 'score': 0.013269429095089436}, {'label': 'disapproval', 'score': 0.011388741433620453}]"
The Script|||The End Where I Begin|||55|||0,The Script,The End Where I Begin,"```
<Artist name> The Script <\Artist>
<Song title> The End Where I Begin <\Song title>
<Lyric> 
Sometimes tears say all there is to say
Sometime your first scars won't ever fade away",The Script|||The End Where I Begin|||55,0,sadness,realization,disappointment,"[{'label': 'neutral', 'score': 0.836376428604126}, {'label': 'sadness', 'score': 0.09242783486843109}, {'label': 'realization', 'score': 0.03357423096895218}, {'label': 'disappointment', 'score': 0.025841983035206795}, {'label': 'optimism', 'score': 0.014653448015451431}, {'label': 'approval', 'score': 0.014447703026235104}]"
The Script|||The End Where I Begin|||55|||1,The Script,The End Where I Begin,"Tried to break my heart, well it's broke
Tried to hang me high, well I'm choked
Wanted rain on me, well I'm soaked, soaked to the skin
It's the end where I begin, it's the end where I begin",The Script|||The End Where I Begin|||55,1,sadness,disappointment,desire,"[{'label': 'sadness', 'score': 0.5322977304458618}, {'label': 'neutral', 'score': 0.3854157030582428}, {'label': 'disappointment', 'score': 0.11630847305059433}, {'label': 'desire', 'score': 0.08390022814273834}, {'label': 'annoyance', 'score': 0.05121450498700142}, {'label': 'anger', 'score': 0.021306490525603294}]"
The Script|||The End Where I Begin|||55|||2,The Script,The End Where I Begin,"Sometimes we don't learn from our mistakes
And sometimes we've no choice but to walk away, away",The Script|||The End Where I Begin|||55,2,disappointment,realization,annoyance,"[{'label': 'neutral', 'score': 0.43281370401382446}, {'label': 'disappointment', 'score': 0.2931903898715973}, {'label': 'realization', 'score': 0.25311025977134705}, {'label': 'annoyance', 'score': 0.0712331160902977}, {'label': 'sadness', 'score': 0.046966519206762314}, {'label': 'approval', 'score': 0.03929448872804642}]"
The Script|||The End Where I Begin|||55|||3,The Script,The End Where I Begin,"Now I'm alive and the ghosts are gone
I've shed all the pain, I've been holding on
The cure for a heart is to move along
So move along, so move along",The Script|||The End Where I Begin|||55,3,sadness,joy,approval,"[{'label': 'neutral', 'score': 0.35890114307403564}, {'label': 'sadness', 'score': 0.23287132382392883}, {'label': 'joy', 'score': 0.10720111429691315}, {'label': 'approval', 'score': 0.09826363623142242}, {'label': 'realization', 'score': 0.08662029355764389}, {'label': 'relief', 'score': 0.05690949037671089}]"
